"cueanexo","cuise","nombre","departamento","municipio","sector","ambito","oferta","grado","matricula","repitentes"
"540162700","1848","ESC. ESPECIAL CARCELARIA Nº 50 (UP6)","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Alfabetización ","No Corresponde","8",""
"540162700","1848","ESC. ESPECIAL CARCELARIA Nº 50 (UP6)","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","11",""
"540162700","1848","ESC. ESPECIAL CARCELARIA Nº 50 (UP6)","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","32",""
"540162700","1848","ESC. ESPECIAL CARCELARIA Nº 50 (UP6)","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","41",""
"540162701","1848","Aula Sat. Nº 01: ""ESC. ESPECIAL CARCELARIA Nº 50""","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","13",""
"540162701","1848","Aula Sat. Nº 01: ""ESC. ESPECIAL CARCELARIA Nº 50""","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","12",""
"540162701","1848","Aula Sat. Nº 01: ""ESC. ESPECIAL CARCELARIA Nº 50""","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","15",""
"540162701","1848","Aula Sat. Nº 01: ""ESC. ESPECIAL CARCELARIA Nº 50""","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","Alfabetización con terminalidad","12",""
"540162900","1849","ESC. ESPECIAL Nº 51","CAPITAL","POSADAS","Estatal","Urbano","Especial - Primaria de 7 años ","2do Año/Grado","5","0"
"540162900","1849","ESC. ESPECIAL Nº 51","CAPITAL","POSADAS","Estatal","Urbano","Especial - Primaria de 7 años ","4to Año/Grado","3","0"
"540162900","1849","ESC. ESPECIAL Nº 51","CAPITAL","POSADAS","Estatal","Urbano","Especial - Primaria de 7 años ","5to Año/Grado","8","0"
"540162900","1849","ESC. ESPECIAL Nº 51","CAPITAL","POSADAS","Estatal","Urbano","Especial - Primaria de 7 años ","6to Año/Grado","6","0"
"540162900","1849","ESC. ESPECIAL Nº 51","CAPITAL","POSADAS","Estatal","Urbano","Especial - Primaria de 7 años ","7mo Año/Grado","6","0"
"540163000","1660","INST. SUP. DE FORMACION EN TECNOLOGIA AGROPECUARIA  Y ALIMENTARIA","CANDELARIA","CANDELARIA","Estatal","Urbano","Común - SNU ","No Corresponde","163",""
"540163100","0909","ESC. Nº 909 (Ex Aula Sat. Nº 01: ""ESC. Nº 15"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","3",""
"540163100","0909","ESC. Nº 909 (Ex Aula Sat. Nº 01: ""ESC. Nº 15"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","4",""
"540163100","0909","ESC. Nº 909 (Ex Aula Sat. Nº 01: ""ESC. Nº 15"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","3","0"
"540163100","0909","ESC. Nº 909 (Ex Aula Sat. Nº 01: ""ESC. Nº 15"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","2","0"
"540163100","0909","ESC. Nº 909 (Ex Aula Sat. Nº 01: ""ESC. Nº 15"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","1","0"
"540163100","0909","ESC. Nº 909 (Ex Aula Sat. Nº 01: ""ESC. Nº 15"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","1","0"
"540163100","0909","ESC. Nº 909 (Ex Aula Sat. Nº 01: ""ESC. Nº 15"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","3","0"
"540163100","0909","ESC. Nº 909 (Ex Aula Sat. Nº 01: ""ESC. Nº 15"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","1","0"
"540163100","0909","ESC. Nº 909 (Ex Aula Sat. Nº 01: ""ESC. Nº 15"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","1","0"
"540163101","0909","Aula Sat. Nº 01: ""ESC. Nº 909"" (Ex Aula Sat. ""ESC. 87"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","1",""
"540163101","0909","Aula Sat. Nº 01: ""ESC. Nº 909"" (Ex Aula Sat. ""ESC. 87"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","1",""
"540163101","0909","Aula Sat. Nº 01: ""ESC. Nº 909"" (Ex Aula Sat. ""ESC. 87"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","3","0"
"540163101","0909","Aula Sat. Nº 01: ""ESC. Nº 909"" (Ex Aula Sat. ""ESC. 87"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","3","0"
"540163101","0909","Aula Sat. Nº 01: ""ESC. Nº 909"" (Ex Aula Sat. ""ESC. 87"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","4","0"
"540163101","0909","Aula Sat. Nº 01: ""ESC. Nº 909"" (Ex Aula Sat. ""ESC. 87"")","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","3","0"
"540163102","0909","Aula Sat. Nº 02: ""Esc. Nº 909""","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","4","0"
"540163102","0909","Aula Sat. Nº 02: ""Esc. Nº 909""","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","1","0"
"540163102","0909","Aula Sat. Nº 02: ""Esc. Nº 909""","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","3","0"
"540163102","0909","Aula Sat. Nº 02: ""Esc. Nº 909""","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","3","0"
"540163102","0909","Aula Sat. Nº 02: ""Esc. Nº 909""","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","1","0"
"540163102","0909","Aula Sat. Nº 02: ""Esc. Nº 909""","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","1","0"
"540163102","0909","Aula Sat. Nº 02: ""Esc. Nº 909""","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","5","0"
"540163200","0912","ESC. Nº 912: ""JUAN PABLO II""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","31","0"
"540163200","0912","ESC. Nº 912: ""JUAN PABLO II""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","37","0"
"540163200","0912","ESC. Nº 912: ""JUAN PABLO II""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","33","0"
"540163200","0912","ESC. Nº 912: ""JUAN PABLO II""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","56","0"
"540163200","0912","ESC. Nº 912: ""JUAN PABLO II""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","40","0"
"540163200","0912","ESC. Nº 912: ""JUAN PABLO II""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","36","0"
"540163200","0912","ESC. Nº 912: ""JUAN PABLO II""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","39","0"
"540163300","0906","ESC. Nº 906 (Ex Aula Sat. Nº 01: ""ESC. Nº 725"")","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","62","8"
"540163300","0906","ESC. Nº 906 (Ex Aula Sat. Nº 01: ""ESC. Nº 725"")","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","44","4"
"540163300","0906","ESC. Nº 906 (Ex Aula Sat. Nº 01: ""ESC. Nº 725"")","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","45","2"
"540163300","0906","ESC. Nº 906 (Ex Aula Sat. Nº 01: ""ESC. Nº 725"")","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","83","13"
"540163300","0906","ESC. Nº 906 (Ex Aula Sat. Nº 01: ""ESC. Nº 725"")","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","44","13"
"540163300","0906","ESC. Nº 906 (Ex Aula Sat. Nº 01: ""ESC. Nº 725"")","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","36","11"
"540163300","0906","ESC. Nº 906 (Ex Aula Sat. Nº 01: ""ESC. Nº 725"")","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","36","9"
"540163400","4031","E.P.E.T. Nº 30","APOSTOLES","SAN JOSE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","41","5"
"540163400","4031","E.P.E.T. Nº 30","APOSTOLES","SAN JOSE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","38","11"
"540163400","4031","E.P.E.T. Nº 30","APOSTOLES","SAN JOSE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","24","8"
"540163400","4031","E.P.E.T. Nº 30","APOSTOLES","SAN JOSE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","24","2"
"540163400","4031","E.P.E.T. Nº 30","APOSTOLES","SAN JOSE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","15","2"
"540163400","4031","E.P.E.T. Nº 30","APOSTOLES","SAN JOSE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","6to Año/Grado","5","0"
"540163401","4031","Aula Sat. Nº 01:""E.P.E.T. Nº 30""","APOSTOLES","SAN JOSE","Estatal","Rural Aglomerado","Adultos - Secundaria Completa","1er Año/Grado","30","12"
"540163401","4031","Aula Sat. Nº 01:""E.P.E.T. Nº 30""","APOSTOLES","SAN JOSE","Estatal","Rural Aglomerado","Adultos - Secundaria Completa","2do Año/Grado","17","6"
"540163401","4031","Aula Sat. Nº 01:""E.P.E.T. Nº 30""","APOSTOLES","SAN JOSE","Estatal","Rural Aglomerado","Adultos - Secundaria Completa","3er Año/Grado","13","3"
"540163500","2542","B.O.P. Nº 56","SAN PEDRO","SAN PEDRO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","30","1"
"540163500","2542","B.O.P. Nº 56","SAN PEDRO","SAN PEDRO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","29","3"
"540163500","2542","B.O.P. Nº 56","SAN PEDRO","SAN PEDRO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","14","1"
"540163500","2542","B.O.P. Nº 56","SAN PEDRO","SAN PEDRO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","19","1"
"540163500","2542","B.O.P. Nº 56","SAN PEDRO","SAN PEDRO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","13","0"
"540163600","2032","NENI Nº 2032 (Sede ESC. Nº 835)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 3 años","28",""
"540163600","2032","NENI Nº 2032 (Sede ESC. Nº 835)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 4 años","49",""
"540163600","2032","NENI Nº 2032 (Sede ESC. Nº 835)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 5 años","56",""
"540163601","2032","NENI Nº 2032 (Ext. ESC. Nº 796)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 3 años","18",""
"540163601","2032","NENI Nº 2032 (Ext. ESC. Nº 796)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 4 años","40",""
"540163601","2032","NENI Nº 2032 (Ext. ESC. Nº 796)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 5 años","50",""
"540163602","2032","NENI Nº 2032 (Ext. ESC. Nº 718)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 4 años","33",""
"540163602","2032","NENI Nº 2032 (Ext. ESC. Nº 718)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 5 años","42",""
"540163603","2032","Aula Sat. Nº 01: ""NENI Nº 2032""","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 3 años","32",""
"540163603","2032","Aula Sat. Nº 01: ""NENI Nº 2032""","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín maternal ","Deambuladores","16",""
"540163603","2032","Aula Sat. Nº 01: ""NENI Nº 2032""","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín maternal ","Sala de 2 años","20",""
"540163700","2544","B.O.P. Nº 61","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Secundaria Completa","1er Año/Grado","18","18"
"540163700","2544","B.O.P. Nº 61","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Secundaria Completa","2do Año/Grado","19","19"
"540163700","2544","B.O.P. Nº 61","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Secundaria Completa","3er Año/Grado","29","29"
"540163700","2544","B.O.P. Nº 61","CAPITAL","POSADAS","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","154","24"
"540163700","2544","B.O.P. Nº 61","CAPITAL","POSADAS","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","133","17"
"540163700","2544","B.O.P. Nº 61","CAPITAL","POSADAS","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","99","10"
"540163700","2544","B.O.P. Nº 61","CAPITAL","POSADAS","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","58","4"
"540163700","2544","B.O.P. Nº 61","CAPITAL","POSADAS","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","38","0"
"540163800","2556","B.O.P. Nº 54","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","19","0"
"540163800","2556","B.O.P. Nº 54","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","20","0"
"540163800","2556","B.O.P. Nº 54","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","7","0"
"540163800","2556","B.O.P. Nº 54","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","9","0"
"540163800","2556","B.O.P. Nº 54","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","15","0"
"540163900","2553","B.O.P. Nº 63","CAINGUAS","CAMPO GRANDE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","32","1"
"540163900","2553","B.O.P. Nº 63","CAINGUAS","CAMPO GRANDE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","34","6"
"540163900","2553","B.O.P. Nº 63","CAINGUAS","CAMPO GRANDE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","13","2"
"540163900","2553","B.O.P. Nº 63","CAINGUAS","CAMPO GRANDE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","22","0"
"540163900","2553","B.O.P. Nº 63","CAINGUAS","CAMPO GRANDE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","19","3"
"540163901","2553","Aula Sat. Nº 01: ""B.O.P. Nº 63""","CAINGUAS","CAMPO GRANDE","Estatal","Rural","Común - Secundaria Completa req. 7 años ","1er Año/Grado","7","0"
"540163901","2553","Aula Sat. Nº 01: ""B.O.P. Nº 63""","CAINGUAS","CAMPO GRANDE","Estatal","Rural","Común - Secundaria Completa req. 7 años ","2do Año/Grado","6","0"
"540163901","2553","Aula Sat. Nº 01: ""B.O.P. Nº 63""","CAINGUAS","CAMPO GRANDE","Estatal","Rural","Común - Secundaria Completa req. 7 años ","3er Año/Grado","4","0"
"540163901","2553","Aula Sat. Nº 01: ""B.O.P. Nº 63""","CAINGUAS","CAMPO GRANDE","Estatal","Rural","Común - Secundaria Completa req. 7 años ","4to Año/Grado","6","0"
"540163901","2553","Aula Sat. Nº 01: ""B.O.P. Nº 63""","CAINGUAS","CAMPO GRANDE","Estatal","Rural","Común - Secundaria Completa req. 7 años ","5to Año/Grado","12","0"
"540164000","2548","B.O.P. Nº 65","OBERA","CAMPO RAMON","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","6","0"
"540164000","2548","B.O.P. Nº 65","OBERA","CAMPO RAMON","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","6","0"
"540164000","2548","B.O.P. Nº 65","OBERA","CAMPO RAMON","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","8","0"
"540164000","2548","B.O.P. Nº 65","OBERA","CAMPO RAMON","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","7","0"
"540164000","2548","B.O.P. Nº 65","OBERA","CAMPO RAMON","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","3","0"
"540164100","2552","B.O.P. Nº 78","25 DE MAYO","ALBA POSSE","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","1er Año/Grado","17","1"
"540164100","2552","B.O.P. Nº 78","25 DE MAYO","ALBA POSSE","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","12","1"
"540164100","2552","B.O.P. Nº 78","25 DE MAYO","ALBA POSSE","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","13","1"
"540164100","2552","B.O.P. Nº 78","25 DE MAYO","ALBA POSSE","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","13","0"
"540164100","2552","B.O.P. Nº 78","25 DE MAYO","ALBA POSSE","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","14","1"
"540164200","2549","B.O.P. Nº 67","OBERA","SAN MARTIN","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","15","3"
"540164200","2549","B.O.P. Nº 67","OBERA","SAN MARTIN","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","15","2"
"540164200","2549","B.O.P. Nº 67","OBERA","SAN MARTIN","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","11","4"
"540164200","2549","B.O.P. Nº 67","OBERA","SAN MARTIN","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","5","0"
"540164200","2549","B.O.P. Nº 67","OBERA","SAN MARTIN","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","5","2"
"540164300","2547","B.O.P. Nº 57","25 DE MAYO","25 DE MAYO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","22","0"
"540164300","2547","B.O.P. Nº 57","25 DE MAYO","25 DE MAYO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","16","3"
"540164300","2547","B.O.P. Nº 57","25 DE MAYO","25 DE MAYO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","9","1"
"540164300","2547","B.O.P. Nº 57","25 DE MAYO","25 DE MAYO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","11","1"
"540164300","2547","B.O.P. Nº 57","25 DE MAYO","25 DE MAYO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","11","0"
"540164400","2545","B.O.P. Nº 53","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","36","0"
"540164400","2545","B.O.P. Nº 53","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","35","0"
"540164400","2545","B.O.P. Nº 53","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","24","0"
"540164400","2545","B.O.P. Nº 53","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","25","0"
"540164400","2545","B.O.P. Nº 53","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","22","0"
"540164500","2546","B.O.P. Nº 52","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","27","10"
"540164500","2546","B.O.P. Nº 52","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","28","10"
"540164500","2546","B.O.P. Nº 52","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","24","6"
"540164500","2546","B.O.P. Nº 52","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","11","6"
"540164500","2546","B.O.P. Nº 52","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","13","5"
"540164501","2546","Aula Sat. Nº 01: ""B.O.P. Nº 52""","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","35","5"
"540164501","2546","Aula Sat. Nº 01: ""B.O.P. Nº 52""","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","15","1"
"540164501","2546","Aula Sat. Nº 01: ""B.O.P. Nº 52""","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","22","0"
"540164501","2546","Aula Sat. Nº 01: ""B.O.P. Nº 52""","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","18","0"
"540164501","2546","Aula Sat. Nº 01: ""B.O.P. Nº 52""","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","18","0"
"540164600","0914","ESC. Nº 914","SAN IGNACIO","GENERAL URQUIZA","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","16","2"
"540164600","0914","ESC. Nº 914","SAN IGNACIO","GENERAL URQUIZA","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","13","1"
"540164600","0914","ESC. Nº 914","SAN IGNACIO","GENERAL URQUIZA","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","12","1"
"540164600","0914","ESC. Nº 914","SAN IGNACIO","GENERAL URQUIZA","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","8","1"
"540164600","0914","ESC. Nº 914","SAN IGNACIO","GENERAL URQUIZA","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","22","0"
"540164600","0914","ESC. Nº 914","SAN IGNACIO","GENERAL URQUIZA","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","13","2"
"540164600","0914","ESC. Nº 914","SAN IGNACIO","GENERAL URQUIZA","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","16","0"
"540164700","2557","B.O.P. Nº 55","LEANDRO N. ALEM","DOS ARROYOS","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","32","0"
"540164700","2557","B.O.P. Nº 55","LEANDRO N. ALEM","DOS ARROYOS","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","25","3"
"540164700","2557","B.O.P. Nº 55","LEANDRO N. ALEM","DOS ARROYOS","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","21","2"
"540164700","2557","B.O.P. Nº 55","LEANDRO N. ALEM","DOS ARROYOS","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","19","0"
"540164700","2557","B.O.P. Nº 55","LEANDRO N. ALEM","DOS ARROYOS","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","13","0"
"540164800","2555","C.F.P. Nº 09","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","15vo Año/Grado","33",""
"540164800","2555","C.F.P. Nº 09","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","Organización no graduada","72",""
"540164900","2543","E.P.E.T. Nº 49 (EX B.O.P.Nº 77)","LIBERTADOR GRL SAN MARTIN","GARUHAPE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","69","1"
"540164900","2543","E.P.E.T. Nº 49 (EX B.O.P.Nº 77)","LIBERTADOR GRL SAN MARTIN","GARUHAPE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","53","3"
"540164900","2543","E.P.E.T. Nº 49 (EX B.O.P.Nº 77)","LIBERTADOR GRL SAN MARTIN","GARUHAPE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","54","3"
"540164900","2543","E.P.E.T. Nº 49 (EX B.O.P.Nº 77)","LIBERTADOR GRL SAN MARTIN","GARUHAPE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","32","0"
"540164900","2543","E.P.E.T. Nº 49 (EX B.O.P.Nº 77)","LIBERTADOR GRL SAN MARTIN","GARUHAPE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","24","1"
"540164900","2543","E.P.E.T. Nº 49 (EX B.O.P.Nº 77)","LIBERTADOR GRL SAN MARTIN","GARUHAPE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","6to Año/Grado","23","0"
"540165000","2015","NENI Nº 2015 (Sede ESC. Nº 241)","OBERA","SAN MARTIN","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","18",""
"540165000","2015","NENI Nº 2015 (Sede ESC. Nº 241)","OBERA","SAN MARTIN","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","21",""
"540165001","2015","NENI Nº 2015 (Ext. ESC. Nº 296)","OBERA","OBERA","Estatal","Rural","Común - Jardín de infantes ","Sala de 4 años","8",""
